name,definition,type,group,examples,hashtags,origin,synonyms
Лопухнуться,"совершить глупость, ошибиться.",соверш. неперех.,NonNone,NonNone,#Общие ,NonNone,"лохануться, лопушнуться."
ЛоракЛазарев,Несуществующая пара людей (Ани Лорак и Сергей Лазарев).,NonNone,(Пара),Фанаты ЛоракЛазерев. ,#СлэнгФанатов ,NonNone,NonNone
Лорд,Люблю очко родного дяди.,NonNone,(Турма),NonNone,#Тюремныйслэнг ,NonNone,NonNone
Лориен,одно из мест сбора ролевиков и околоролевого народа в Москве.,"-а, м. ","(топоним, ролевики)","Недалеко от моего дома тоже есть Лориен. Но я еще не ходила туда в этом году и не знаю, поддерживается ли традиция.  • Лориен - велотрек в Крылатском где по субботам собираются ролевики.  • У них несколько таких мест: Эгладор Нескучный сад (народ собирается по четвергам), Мандос Царицыно (по воскресеньям), Лориен велотрек в Крылатском (по субботам), лес Фангорна Ботанический сад, Форменос библиотека на Академической. ",#Ролевики ,NonNone,NonNone
Лось египетский,"незадачливый, часто рассеянный человек.",NonNone,NonNone,"Ты поздравила Леху с днем рождения? Нет, забыла. Ну ты и лось египетский! ",#Общие ,NonNone,"семён семёныч, лопух."
Лось,человек с маленькими умственными способностями.,"-я, м.",NonNone,Часа через полтора выползает этот лось. Табло  скорбное... ,#Общие ,NonNone,NonNone
Лоулевел,Низкий уровень.,"сущ., м.р. ","(геймеры, RPG)",NonNone,#Геймеры #Общие ,От англ. Low level - низкий уровень.,NonNone
Лоурайдер,"тип конструкции автомобиля, имеющий ряд отличительных признаков, прежде всего очень низкую, «стелющуюся» посадку.","-а, м. ",(автолюбители),"Лоурайдеры не ставят целью улучшение динамических качеств машины.  • Лоурайдеры - автомобили с низким клиренсом.  • В США, кроме больших выставок и встреч лоурайдеров, организовываются также и частные вечеринки.  • Лоурайдер — это целый комплекс отличительных признаков, в которые входит не только высота.  • Движение лоурайдеров зародилось еще до второй мировой войны. ",#Автолюбители ,Англ. low — низкий + rider — ездок.low — низкий и rider — ездок.,NonNone
лоф,люблю.,гл. ,(я тебя лоф),NonNone,#Общие ,NonNone,"лю,люблю."
Лофт,"переоборудованное под жилье производственное помещение — фабрики, склада и т.п.","-а, м.",NonNone,"Освободили помещения под дорогие лофты и офисы крупных компаний.  • Бизнесмен, считающий себя неформалом, может пригласить гостя в лофт, а рок-певец, уважающий традиции, — в дом своих родителей.  • Особую ценность лофту придают детали, унаследованные из прошлой жизни здания: трубы, вентиляция, не спрятанная в стены, стены без отделки из грубого кирпича.  • Лофт - это даже не стиль жизни, а отношение к ней.  • В богемном «лофте» уместно появление компьютерной репродукции знаменитой картины, поданной так, словно она гордость владельца и атрибут фирменного стиля. ",#Общие ,"Англ. loft в одном из значений означающее ровно то же самое, буквально — чердак, галерея, сеновал, голубятня.",NonNone
Лох,"простой человек, не живущий по понятиям, не вор, не член корпорации блатных или гопников.","-а, м. ",(гопники),"У лохов отжали мобилы. • Ты обязательно должен знать несколько мулек, чтобы опустить лоха.  • Если он —  лох, ты можешь подозвать своих кентов и отжать у него все, что угодно.  • Лохи — не мамонты, они не вымрут.  • Кругом одни лохи!  • Ровный пацан за версту лоха чует.  • Существует множество способов зарабатывания денег, но пацаны, в силу своей здравости, способны лишь трясти их с лохов.  • Рок  —  это музыка опущенных и лохов.  • Чем больше лохов — тем больше разводят. ",#Общие #Гопники ,NonNone,NonNone
Лох,"неудачник, растяпа, неумный, недальновидный, человек, не вызывающий уважения.","-а, м. ",(обзывательство),"Да ты лох галимый! • Телеведущая Ксения Собчак считает лохами 99 процентов россиян.  • Лох не может ответить за себя, а лидер при желании может, и если ответит, то повысит свои рейтинг в обществе.  • А с чего ты взял што ты лох? Тебя кто-то таким считает? • Что же касается разделения на лохов и элиту, то в современной России типичный лох - принц Гамлет.  • Если человек считает другого лохом, а тот, в свою очередь, считает лохом первого, то это - взаимная лоховизна. • Жизнь лоха тратится на то, чтобы зарабатывать на нее. ",#Общие ,NonNone,"лузер, бестолочь, простофиля."
Лох,На самом же деле лох есть подсолнечное масло и не иначе!.,сущ. м. р. ,(Школьники),Не сдашь экзамен - лох! ). ,#Общие #Интернет ,NonNone,"Масло, олия, неудачник, простак, лошара, дурак."
лох во втором значении,Любитель отсасывать.,оскорбление ,(многие),Лох во втором значении отзовись и улыбнись. ,#Общие ,NonNone,NonNone
Лох педальный,"то же, что лох — неудачник, растяпа.",NonNone,(обзывательство),"Только лох педальный может запутаться в шторе, поливая цветы, стоящие на подоконнике.  • Ну, ты и лох педальный, Вася!  • Он лох педальный, ему такие простые вещи не понять.  • она мне оч нравиться и знает об этом недавно сказала мне что я лох педальный при друзьях.  • Я лох педальный. Я только что форматнула флешку от телефона.  • Человек успокаивается и утверждается во мнении, что он не идиот и не лох педальный. ",#Общие ,NonNone,лузер.
Лоханчик,"Тоже самое, что ""Лох"".","сущ., м.р ",(Общество),NonNone,#Тюремныйслэнг ,NonNone,NonNone
лохатрон,Игра где нельзя выиграть или шанс выиграть очень-очень мал.,м.р сущ. ,(речь),NonNone,#Общие ,NonNone,"Развод, обман."
Лохмандей,"то же, что лох — растяпа, неудачник, неумный, никчемный человек.","-я, м. ",(обзывательство),"Видимо какой-то лохмандей потерял пыльник при установке!!! • Ты лохмандей тупой!  • А-а-а-а-а, вот я лохмандей!  • Ну, блин, лохмандей... Кто ж так девушку обнимает?  • Лохмандей, ничего в автомобилестроении не понимающий!  • Лохмандей проснулся только в конце и пропустил все самое интересное.  • Вот мой лохмандей даже курточку свою забыл. ",#Общие ,NonNone,NonNone
Лохмандей,"то же, чт и лох  — простой человек, потенциальный объект преступления.","-я, м. ",(гопники),"Лохмандей проиграл большую сумму в карты.  • Тебя любой лохмандей на гоп-стоп поставить может.  • Отец для пацана большой пример, и отец может очень хорошо научить сына как нада пробиваться по жизни потому, что он сам добычик, ну, если отец тоже не лохмандей.  • Лохмандей - жертва женского обмана. ",#Гопники ,NonNone,NonNone
Лохматить бабушку,"говорить чушь, лгать, обманывать.",NonNone,NonNone,"(1) Хватит дурить избирателям голову, лохматить бабушку.  • Не надо лохматить бабушку, я не знаю от куда у вас такие цены.  • Господа инфобизнесмены, не лохматьте бабушку!  • Не надо лохматить бабушку: третий пень без кулера просто повисает компьютер, четвертый пень вовсе затормаживает, но работает.  • Он сам уже не верит в свои слова, так что не надо лохматить бабушку.  • Я сомневаюсь что ты не понял статьи и хватит лохматить бабушку... (то есть прикидываться дурачком). (2) Теперь уж я обязательно должен осуществить всё задуманное, не зря же я лохматил перед Вами бабушку. ",#Общие ,NonNone,"(1) гнать, гнать туфту, нести пургу (2) прикалываться."
Лохматить мозг,утомлять непонятными или занудными разговорами.,NonNone,NonNone,NonNone,#Общие ,NonNone,"полоскать мозг, компостировать мозг, вентилировать мозг."
Лохнесса,"то же что лох, только если лох — девушка.","-ы, ж.",NonNone,Прикидываюсь лохнессой и типа не понимаю что к чему. ,#Общие ,NonNone,лох.
лохобоище,Превосходная форма слова лох.,Лохобоище ,(гопники),Ну ты и лохобоище! ,#Общие ,Произошло от слова лох.,"Лохозавр, лох педальный, лох чилийский."
Лоховоз,общественный транспорт.,"-а, м.",NonNone,"Какой там климат-контроль, этот лоховоз и без печки еле едет.  • После этих поездок я понял, почему средства передвижения, которые выезжают на линию «Артемовск-Донецк-Артемовск», называют «лоховозами».   • Современная молодежь называет лоховозами автобусы, троллейбусы, трамваи.  • Граждане пассажиры, наш лоховоз... Ой, извините, автобус... следует по маршруту...  • Я на газели доежаю до универа за 20 минут а на лоховозе трястить 40 минут.  • Дожидаются раздолбанного лоховоза, который увезёт их к повседневным стариковским делам. ",#Общие ,NonNone,NonNone
Лоховоз,Общественный транспорт.,"суш.,м.р ","(студенты,школьники)",Стою на остановке жду лоховоз. ,#Общие #Студенты ,NonNone,Автобус.
Лоховозка,"трамваи, троллейбусы, автобусы.","-и, ж. ",(гопники),NonNone,#Гопники ,NonNone,NonNone
Лоходруг,"иронический титул, в принципе то же, что лох, но из числа твоих друзей.","-а, м.",NonNone,"Когда твой любимый лоходруг упал, ты не будешь его поднимать а будешь привлекать внимание и ржать над ним!  • Но цена со скидкой и есть старая цена, а зачеркнутая - придумана специально для тебя мой лоходруг.  • И в МЛМ, и в МММ реальный «товар» - это приведи лоходруга, который поверил тебе.  • Быть лоходругом не хочу, потому как не люблю когда меня использует девушка.  • То есть, из за того, что твой лоходруг живёт в 19 веке и ездить на мерсе, можно судить о всех? ",#Общие ,NonNone,NonNone
Лохозавр,"человек, который не достоин уважения гопников, то же что и лох.","-а, м. ",(гопники),"Ты, лохозавр, иди сюда!  • Стопарнем по быстроляну какого-нибудь лохозавра.  • Я лохозавр, мало того, что опоздала, так еще и корпуса учебные перепутала.  • Если бы не этот лохозавр то Катя бы победила.  • В такие заведения ходят только лохозавры типа меня, которые ничего не умеют.  • А тот кто против тот лохозавр! ",#Гопники ,NonNone,"лох, лошок."
Лохонуть,обмануть.,сов. перех. ,(гопники),Да они его лохонули по полной! ,#Гопники ,NonNone,"кинуть, надуть."
Лохонуться,"потерпеть неудачу, чаще всего в смысле стать жертвой мошенничества, обмана.",сов. неперех. ,(гопники),"Жаль тока поздно нашел, уже успел лохонуться, благо сумма не смертельная 500 рублей.  • Как не лохонуться с галстуком?  • Тут буду выкладывать статьи о том как не лохонуться и не попасться на чью-нибудь аферу.    • Можно ли купить экскурсии у прдставителей турфирм там в Египте и не лохонуться?  • Чтоб не лохонуться, чтоб без кидалова.  • Лохонувшийся престарелый пенсионер-вампир-вкладчик.  • Как не лохонуться при покупке светодиодов?  • Что такое лохотрон и что делать чтобы не лохонуться. ",#Гопники ,NonNone,лохануться
Лохопед,"то же, что лох, но чаще всего ничего конкретного, кроме обзывательства  не означает.","-а, м. ","(гопники, обзывательство)","Слыш лохопед, где мои деньги?  • Да я этому лохопеду морду набью!  • Чтобы не оказаццо лохопедом, с каторого будут все смеяцо. • Лохопеды позорные!!!  • Читай сам форумы лохопед, пока их читаешь, будешь мучаццо...  • Опять ты тут чмо лохопед! ",#Гопники ,NonNone,лох.
Лохопёр,"то же, что и лох
(подробнее)","-а, м. ",(гопники),NonNone,#Гопники ,NonNone,NonNone
лохотрон,"Разводка для лохов, способ обмана доверчивых наивных людей с целью завладеть их средствами.","сущ., м.р",NonNone,"
Лохопёр
Лохстайл
лох во втором значении
Лох

Лоходруг
лохотрон
Лох
Лоховоз

лохобоище
Лохмандей
Лоховозка
Лохмандей

Лохонуть
Лох педальный
Лохопед
Лох

",#Общие ,NonNone,"развод, скам."
Лохстайл,"ужасный стиль, ужасно одет.","-а, м.",NonNone,Фу! У этого парня прикид в стиле лохстайл! ,#Общие ,Рус. лох + англ. style — стиль.,NonNone
лохудра,"девушка с неопрятной внешностью, неухожеными волосам.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Лошара,"то же, что лох с оттенком усиления.","-ы, м. ",(гопники),Ну ты и лошара! ,#Общие #Гопники ,NonNone,лашара
Лошидзе,"тот же , что лох, усиленное.",ср. или м. ,(обзывательство),"Вот ты лошидзе, играть нормально не умеешь!  • Самокритика — я лошидзе.  • Народ – сплошной лошизм и все мы – лошидзе.  • Будь всегда при своем мнении и когда нибудь ты окажешься прав.... лошидзе.  • А Клюшкин сидит и верит в лучшее, ибо лошидзе он и не слушает более сведующих людей.  •  Ты лошидзе полное.  • И я, лошидзе, взял дрова. ",#Общие ,Производное от лох.,"чмошник, лошара."
Лошидзэ,обзывательство.,нескл.  обзывательство,NonNone,"Ну ты и лошидзэ!  • Ухахаха вот лошидзэ!  • Я лошидзе не нашла код для вставки.  • Ну вот такой йа лошидзе , что ссылог на музыку у мну нет.  •  А я как лох — лошидзе? ",#Общие ,Вероятно производное от лох с претензией на превосходную степень.,лошидзе
Лошина,"недалекий человек, глупый.","-ы, ж.",NonNone,"Не такая я уж и лошина, как кажется. Да этот он чистый лох, даже скажу больше, огромная лошина! Да лошина он и больше ничего! ",#Общие ,производное от лох.,NonNone
Лошить,"надсмехаться, издеваться, унижать.","несов., кого",NonNone,"Чтоб вместе все делать и не лошить друг друга бесконечно, и не делать друг другу больно. Так скоро и лошить начнут, и так в шутку ботаничком называют. Те, кто пил чай в пакетиках, начали лошить тех, кто пил листовой чай. Я таких мелких лошила, лошу и буду лошить! ",#Общие ,Производное от лох.,NonNone
Лошкопед,"неумный, недалекий, неумелый человек, то же, что лох.","-а, м. ",(обзывательство),"— Блин, я опять сёдня продул. — Ну ты лошкопед. • Думаешь я тебя испугался, лошкопед?  • Развел лошкопеда.  • Пальцевать перед девушками и лошкопедами.  • Я говорю такому лошкопеду как ты, что ты в способностях 1 на 1 мне не ровня.  • Как правило партрули это самые лошкопеды которым можно по щас навешать.  • Серьезные люди юзают лецинзионное ПО, а всякие бомжи и лошкопеды пользуют всякое бесплатное, пиратское. ",#Общие ,NonNone,"лох, лошара, лошок."
Лошок,"то же, что и лох.","-ка, м. ",(гопники),"Ну ты лошок!  • Гопник попытался обидеть лошка, лошок его обидел перед всей школой.  • На районе у меня есть один лошок, стопудовый. И с лавешкой  у лошка все хорошо.  • С седьмого началось разделение класса на «лошков», «пацанов» и всех остальных.  • Я тут пацанов позвал, короче лошку объяснили что он неправ.  • Типичный лошок его все опускают. ",#Гопники ,NonNone,NonNone
Лошпед,то же что лох.,"-а, м., обзывательство",NonNone,"Ну ты лошпед полный: стока тренироваться и так ничему и не научиться...  • Кто купит ету херь за начальную цену тот полный лошпед.  •  Лошпед, а ты какого гуя тут делаеш отмор???  • Шо это за лошпед с серцем на юзерпике!? ",#Общие ,NonNone,NonNone
Лошьё,так гопники называют обычных людей.,"-я, ср. ",(гопники),"Лошьё — это чмыри и чмошники всякие, которые не пацаны и не придерживаются реальных пацановских понятий, за что их и гнобят. Ща разошлись с лошья бабосов снять на кабак. ",#Гопники ,производное от лох.,NonNone
ЛП,Лучшая Подруга.,аббрев.,NonNone,"Чмоки, чмоки ЛП!  • Я узнала что моя ЛП мутит с тем, кого я люблю. И я ненавижу их. И реву.  • Я люблю тебя моя лп.  • Её лп как-то увидела меня и пристала: мол, познакомь.  •  Недавно я поссорилась с ЛП и мы многое наговорили друг другу. ",#Общие ,NonNone,МЧ
ЛП,С этим человеком ты вправе быть везде .,"Сущ.,ж.р",NonNone,NonNone,#Общие ,NonNone,NonNone
ЛП,Летсплей в сокращённой форме.,"Сущ,2 спр,им.п,ср.р. ",(геймеры),Пойду смотреть лп Димы Скрынника. ,#Геймеры #Общие ,NonNone,NonNone
ЛП,"акроним ""лох, пидр"".","сущ., м. р. ",(молодёжь),NonNone,#Общие ,NonNone,NonNone
ЛП,ЛП - сокращенно лоу-приорити.,NonNone,(Среди коммьюнити Доты 2),"Давайте этому раку репорты кинем, пусть в ЛП сидит. ",#Геймеры ,NonNone,NonNone
Лп,Лп (ЛэтсПлэй) съемка видео своей игры.,существетельное ,(геймеры),я пошел на лп. (пошел снимать видео своей игры(например паркур)). ,#Социальныесети #Геймеры ,NonNone,NonNone
ЛП,Лоу Приорити - низкий приоритет.,сущ. ,(дотеры игроки Dota 2),Опять ЛП сливать. Блин опять ЛП дали. ,#Геймеры ,low priority.,NonNone
ЛП,Лучшая Подруга.,сокр. ,(В повседневной жизни.),Ты моя ЛП. ,#Общие ,NonNone,закадычный друг.
лпп,"ложь, пиздёж и провокация.",NonNone,NonNone,"""...ТАК ЧТО ЛОЖЬ, ПИЗДЕЖ, ПРОВОКАЦИЯ #ЛПП..."". ",#Общие ,"В записных книжках Венедикта Ерофеева за 1967 год присутствует запись:
А вот ещё что рассказывают: «Дм. Дм. Шостакович к 50-летию Октября готовит 14 симфонию, состоящую из трёх частей: 1. Ложь. 2. Пиздёж. 3. Провокация.».","лгун, ублюдок."
ЛС,"личное сообщение, не публичное сообщение  —  дополнительная функция форумов, блогов и других форм интернет общения, где основной функцией являются публичные сообщения, которые может прочитать любой пользователь интернета.",аббрев. ,(интернет),"Зарегистрированные пользователи могут отправлять сообщения другим пользователям, используя систему личных сообщений (ЛС).  • ЛС с такими вопросами игнорирую.  • Если тут кто-нибудь ходил на исповедь, напишите мне в лс пожалуйста.  • Напиши в лс почём все это с доставкой и какие сроки.  • У меня почему-то не приходят уведомления об ответе на мыло и не отправляются ЛС. ",#Интернет ,NonNone,личка.
Лс,Лоускилл.Человек который имеет низкий навык в игре.,"прил.,сущ.,м.р. ",(Геймеры),"Ну ты ЛС.
ЛС гвно. ",#Геймеры #РПГ ,"От англ. low-низкий,маленький,медленный.Skill- навык.","дно,нуб,лсный."
Лс,Личное Сообщение.,"сущ., ср.р. ",(интернет),Я люблю отсылать Личные Сообщения. ,#Общие ,NonNone,NonNone
лсп,популярная молодёжная группа которую не любят старики особенно иваныч из 305.,NonNone,(группа),NonNone,#Музыка ,NonNone,NonNone
лт,"Сокращение от лайк тайм, выбирается фото и проводится бурный сбор лайков.","сущ, м.р ",(общение в сети),NonNone,#Интернет ,От.,NonNone
ЛТ,Лёгкий танк.,Существительное ,"(Игры,шутеры,танки,World of Tanks)","Бери ЛТ будем светить раков,или бери ЛТ, покатаемся на большой скорости! ",#Геймеры ,NonNone,NonNone
Лублу,проявление симпатии.,несов. перех.,NonNone,"Дорогая,я тебя лублу!!!! ",#Общие ,NonNone,"люблю, лю."
Лудить,употреблять алкогольные напитки.,несов. перех. и неперех.,NonNone,"Мы купили водки и пошли лудить.  • Виски лудил я, а он лудил водку.  • От него уже стали прятать водку, дабы тот прекратил лудить и немного поспал.  • Можно водку лудить.  • Лудить я люблю — я лужу в меру(просто реально много могу выпить).  • Против ужесточения могут быть только те, кто любит всю ночь лудить, а с утра еле продрав глаза с дачи возвращаться. А именно из-за них большинство «пьяных» дтп. ",#Общие ,NonNone,"бухать, кирять, синячить, квасить, калдырить."
Лужа,промтоварный рынок на месте спортивного комплекса «Лужники» в Москве.,"-и, ж. ",(топоним),"Я честно отработал на луже больше 20 лет!  • На Луже купил? Красивые! Я тоже себе такие купить хотел.  • Большую часть товара оптовики покупают на Луже, а потом продают в других местах.  • Я тоже на луже купила лимонный парафин.  • На луже продают чисто китайский телефон стоит 3200 р, с телеком и 2 симками.  • Помню, стоим мы как-то на «Луже» с девушкой, с которой потом еще долго работали, продаем женские блузки с квадратиками и розочками.  • Торговал на луже, приехал на Славянский мир, сразу обратился к администрации. ",#Топонимы ,NonNone,NonNone
Лужковка,вид головного убора из типа кепок.,"-и, ж.",NonNone,"(1) Еще совсем недавно самым популярным «политическим» головным убором была так называемая «лужковка».  • Мужская фирменная кепка «лужковка». Не ношеная!  • Есть такие зимние мужские шапки типа лужковка или кепка, правильнее их называть, не суть.  • И кепочка-«лужковка» торчит на голове.  • Уродливей крокодиловых ботинок может быть только кепка лужковка.  • В сугубо штатском костюме с «лужковкой» на голове.(2) Доступное жилье: лужковки вместо хрущевок.  • Их поместили в необычайно плотную среду, разделенную на клетушки, подобные современным квартирам – хрущебам и лужковкам.  • Пятиэтажные «хрущевки» просто превратились в двадцатиэтажные «лужковки».  • Приговорить жить в лужковке в Капотне, ездить на работу в Митино каждый день на метро и двух автобусах! ",#Общие ,NonNone,NonNone
Лузазёр,"тоже самое , что и лузер только в более угнетённом виде.","существительное мужского рода, хотя бывают и лузазёрши",NonNone,"Ты лузер, а ты лузазёр. ",#Общие ,"англ. lose — терпеть поражение, проигрывать.",лузер.
Лузер,"невезучий человек, неудачник.","-а, м ",(обзывательство),"В конечном счете, лузером окажется каждый, кому жизнь за выслугой лет перестанет доставлять удовольствие. • Окружающие, как сговорившись, прямо или косвенно не устают повторять: ты неудачник, ты лузер.  • Ну ты и лузер! • Работники среднего звена останутся без работы и тоже станут лузеры. • Лузер любит ныть и жаловаться. • Я не хочу быть лузером! • «Лузер»-неудачник давно уже является главным ругательством в странах Запада. • Лузеров открыто презирают люди, которые умеют добиваться успеха. • Нормальный мужик всегда властвует над окружающими его событиями, а иначе он - люзер и тюфяк. ",#Общие ,"Англ. loser  — теряющий, проигрывающий; проигравший; бездельник; неудачник.",люзер
Лузер,"то же, что и лох  — простой человек, потенциальный объект преступления, слабый, неудачник.","-а, м. ","(гопники, обзывательство)","Если бы это не вскрылось, то никто бы и не знал, что он лузер, все думали бы что он чоткий правильный пацан, а не лох.  • Ты просто галимый лузер, вот и все, заройся у себя дома и втыкай в свой компьютер, и лазь на форумах и пиши что все отстой, а ты реальный пацан! ",#Гопники ,NonNone,лох.
Лузер,малограмотный пользователь компьютера.,"-а, м. ","(айтишники, обзывательство)","Был лузер, стал продвинутый юзер.  • Если у человека на компе 50 и более прог, то в 99% случаев он тупой лузер.  • Я реально в компах чайник, лузер или как там еще это называется.  • Нужно совершенствоваться и смотреть не только в комп лузера но и на самого лузера чтоб ухахатываться, пока его комп потихоньку дохнет!  • У компа сразу при включении температура проца достигает 50 градусов. Чего делать, не знаю, ибо лузер.  • Отдельной видеокарты нет,встроена в чипсет (это я так говорю — это мой термин — прошу прощения, лузер я).  • Прога для лузеров, которые не умеют пользоваться компом. ",#Айтишники ,"Англ. loser — теряющий, проигрывающий; проигравший.","чайник, ламер.."
лузер,Человек который вечно проигрывает.,сущ. м.р.,NonNone,"В нашу спортивную команду вечно пытается попасть Саша, но нам совсем не нужны такие лузеры. ",#Общие ,От англ. - Loser — проигравший.,Неудачник.
Луи Томлинсон,Участник всемирно известного бойсбенда One Direction.,NonNone,NonNone,NonNone,#Музыка ,NonNone,NonNone
Луиз,Лайк.,"Сущ., м. р. ",(Блогеры),Всё ради луизов. ,#Социальныесети ,NonNone,NonNone
Лук,почтовая программа Outlook.,"-а, м. ",(айтишники),NonNone,#Айтишники ,NonNone,"аутглюк, автоглюк."
лук,Внешний вид чего-либо или кого-либо.,сущ. ,"(мода, жизнь)",Какой у тебя лук ужасный. ,#Общие ,"От англ. ""look"" — рассматривать.",NonNone
Лукавая,"степень выражения чего либо (красивая, симпатичная и т.д.",-ый,NonNone,"Посмотри какая чикса пошла, очень даже лукавая!  • — Может подойдем вон к той блондинке?  — Не стоит, она какая-то лукавая! ",#Общие ,NonNone,"красивая, симпатичная, страшненькая, стрёмная и т.д."
Лукарь,"лучник, стрелок из лука — типичный персонаж компьютерных игр.","-я, м. ","(геймеры, РПГ)","Качаю лукаря после воина - мне приятней им гамать.  • Докачал сина до 20 лвл, бросил, играю лукарем и не жалею.  • Если маг может проиграть лукарю, люкарь проигрывает СК, но СК проигрывает магу.  • соски для меня появились тока на 28 лвл, когда я лукарем гамать стал.  • Я фармлю люкаря. ",#Геймеры #РПГ ,NonNone,люкарь
лукас,лох.,"сущ., м.р ",(геймеры),ты шо ты лукас. ,#Геймеры ,хз.,лох.
лукас,"Положительный голос, одобрение какого-либо поста в интернете.","сущ., ед.ч. ",(Интернет),Куда деваются лукасы на записях? ,#Социальныесети ,От англ. like - нравиться.,Лайк.
Лукать,смотреть.,несов.  неперех.,NonNone,"Лукать на картах yandex.  • Благо инструментарий уже есть, сейчас буду лукать в чём дело.  • Позажигать под ритмы блюза, джаза и рокнролла, да и просто лукать на выступающих и говорящих.  •  Выползай из лужи, и будем с тобой лукать на обстановку.  • Фильм второй зареклась, что не буду лукать. ",#Общие ,От англ. look — смотреть.,зырить.
лукаться,соглашаться на что либо после уговоров.,глагол ,(повсеместно),NonNone,#Общие ,NonNone,соглашаться идти на поводу.
лукист,"Дискриминация и/или осуждение человека, исходя из его внешнего вида.",сущ. ,(фемпаблики),"Его реплики могут рождаться только в мозгу лукиста.

- Боже, что на ней надето?.. Дрянь.
- Лукист! ",#Общие ,От англ. lookism.,NonNone
Лул,Очень смешно или смешной (человек или еще что-то).,предикатив ,(Соц-сети и в игровых чатах),"Вася: &lt;смешной анекдот&gt;
Петя: ахахаха, ЛУЛ! ",#Общие #Интернет ,От слов лол и лал и если перевести слово кек на русскую раскладку получится лул.,"Лол, лал, кек."
Лулз,"что-нибудь смешное, то, с чего можно по смеяться.","а, м.",NonNone,(1) Ну и фотка! Лулз!  •  Капец! Я просто в шоке! Лулз!  •  Ты тут какая-то смешная получилась. Лулз.(2) Ты эти свои лулзы прекрати!  •  Ну и лулзы у тебя!  •  Нихрена себе лулзы! Обидно же. ,#Общие #Интернет ,Видоизм. от англ. LOL.,NonNone
Лули,"Иноязычный слэнг,обозначающий что-то удивительное или не ожидаемое.
Может так же показывать разочарование в человеке.","Существительное,общий род ",(Молодежь),"""Лули!!! Вот это лули! Как же это возможно?"". ",#Общие ,NonNone,"Вау, о боже, не может быть."
Лулк,Насмешка.,Лол ,(Диалог),"Плоская шутка, лол. ",#Общие ,От английского(lol-laughing out loud)-громко смеяться.,"Лол, лул, лолк, лалка."
Лулумбарий,Российский университет дружбы народов.,"-я, м. ",(студенты),"В Лулумбарии они на соседнем курсе учились.  • СССР 30 лет учил за свой счет всю Азию и Африку, причем не только в лулумбарии, но и в других вузах.  • Например в Лулумбарии как раз совет по биохимии нормальный.  • Когда пришел в лулумбарий, выбрал абло эспаньол, вот тут на меня надавили и попросили выбрать опять англицкий. ",#Студенты ,До 1991 г. назывался им. Патриса Лумумбы.,лумумбарий
Лумыри,"неопределенное или труднообъяснимое местонахождение объекта, малознакомая или незнакомая местность, посещение которой привело или могло привести к полной дезориентации.","ей, только мн. ч. ",(псевдотопоним),"Забрел в такие лумыри, что без верного компаса и бабушек, торгующих семечками никогда в жизни не выбрался бы оттуда.  • – Или смерти боишься? Так она метит только в тех, кто от нее по лумырям прячется.  • «Автолюкс» сейчас ломит цены свыше 15ки точно, «Ночной экспресс» в лумырях находится.  • Ломиться по лумырям - вот истинно украинская прогулка по природе!  • А то тебе одному ночами по лумырям шабалить?  • Давай, родимый, нам надо похитрее выскочить из лумырей с куширями, а там нас и пуля-дура не догонит. ",#Топонимы ,NonNone,дебри.
Луноход,полицейский (милицейский) автомобиль.,"-а, м.",NonNone,"Задержанных у ментов отбили и луноход перевернули и разбили.  • Выходи по одному, граждане бомжи, - загремел зычный голос и дверь лунохода распахнулась.  • Сегодня за мной на стоянку перед универом заехал луноход, помигал фарами и табличкой POLIZEI - мол, стоять, бояться. ",#Общие ,NonNone,NonNone
