name,definition,type,group,examples,hashtags,origin,synonyms
армейцы,Члены армии и фанаты группы Black Veil Brides.,сущ. мн.ч. ,"(фанаты,рок группы)","- Почему эти люди громят магазин с майками?
- Сегодня привезли партию маек с символикой бэтмена и с логотипом БВБ.
- Так они армейцы?
- Ага.
- Без комментариев. ",#Общие #СлэнгФанатов ,NonNone,NonNone
арми,"девушка(чаще всего), которая является фанаткой южно-корейской молодежной группы BTS.","сущ., мн.ч. ",(фанаты),NonNone,#Музыка #СлэнгФанатов ,от англ. A.R.M.Y.- по русски так же арми.,NonNone
Армор,"Латы, панцири, кольчуги и другое защитное боевое снаряжение игр, имитирующих средневековье.",м. ,(ролевики),NonNone,#Ролевики ,"От англ. armour — 1) кольчуга, латы; 2) защита, оружие.",доспех.
Армор,"Доспехи, броня.","-а, м. ",(ролевики),NonNone,#Ролевики ,"От англ. armour — броня, доспехи.",NonNone
Армори,Оружейная.,NonNone,(геймеры),NonNone,#Геймеры ,"от англ. armory — оружейная, военный завод.","armory, armoury, оружейка, оружейная"
ароха,Так называют себя фанаты Южно-Корейской k-pop группы ASTRO.,"Сущ., мн.ч. ",(Фанаты),"- Из какого ты фандома?
- Я - AROHA. ",#Музыка #СлэнгФанатов ,NonNone,NonNone
Арр,"выражение восхищения, радости, эйфории.",междометие ,(инет),"Арр какая у тебя аватарка.  • Джейкоб просто арр!  • Арр, люблю тебя!  • Ну ты просто арр...  • Всё так классно, арр!..  • Арр! Круто-круто!  • Арр, как же я могла забыть?!  • Арр... красиво, чёрт возьми! ",#Общие #Интернет ,NonNone,"секазно, ииии, ух ты, круто."
аррр,Аррр звучит гордо.,аррр ,(Медведи),- Аррр как сложно. ,#Общие ,От рычания.,Арр.
Арт,Арт — калька с англ.,Рисунок ,"(Художники,интернет)",NonNone,#Общие ,NonNone,NonNone
Арт-трейд,Обмен рисунками между двумя авторами.,"сущ, м.р. ",(художники),Сделаем трейд? Давай затрейдимся! ,#Общие ,"От англ. trade - обмен, торговля.","Обмен, Трейдинг, Трейд."
артабибер,Человек нетрадиционной сексуальной ориентации играющий на артиллерийских машинах.,"сущ., м. р. ","(геймеры, WOT)",NonNone,#Геймеры ,NonNone,NonNone
Артавод,Человек играющий на артиллерии.,"Сущ, м.р. ",(Гемеры),Не стыдно ли тебе быть артаводом? ,#Геймеры ,NonNone,NonNone
Артапеды,ботинки из магазина «обувь XXI века» (огромная платформа и мощные протекторы).,NonNone,NonNone,Ща заведу артапеды и скоро буду. ,#Общие ,NonNone,NonNone
Артбук,"официально выпущенный в печатном варианте художественный альбом с артами (иллюстрациями) по аниме, манге или видеоигре.","-а, м. ",(аниме),NonNone,#Аниме ,Англ. artbook — графический альбом.,NonNone
артер,Людина яка малює арти.,не жив. ч.р. ,(художники),NonNone,#Общие ,NonNone,художник.
Артефакт,"игровой предмет, условно обладающий магическими свойствами.",м. ,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Артефакт,"предмет в игре, условно обладающий магическими свойствами.","-а, м. ",(ролевики),NonNone,#Ролевики ,NonNone,NonNone
арты,"Красивые картинки с тематическим изображением используемые в основном для составления коллажей, ""клип-арты"".",сущ. ,(Интернеты),"1. У тебя есть арты котиков?
2. Арты, сводитесь, квадрат В2! ",#Общие ,NonNone,NonNone
Ару,То же самое что ору.,Глагол ,(Подростки),NonNone,#Общие ,NonNone,"Вау, ух ты, ничего себе."
Архангельск,500 рублей.,м.,NonNone,Два Архангельска — 1000 рублей. ,#Общие ,Изображение г.Архангельска на 500 руб. купюре.,пятихатка.
Архиватор,программа для упаковки файлов.,"-а, м. ",(айтишники),NonNone,#Айтишники ,NonNone,NonNone
Архикруто,"более чем превосходно, очень, очень хорошо; оценка ситуации как необычайно хорошей.",нареч. и предикатив,NonNone,"Я вчера архикруто отдохнул.  • Всё было архикруто и архиклёво.  • Архикруто! Аж настроение взлетело!  • После просмотра четырёх серий могу сказать только одно: что это архикруто.  • видел видео с лайфа, на котором играл этот ансамбль, это было архикруто. ",#Общие ,Превосходная степень от слова круто.,архи
Арчибальд Шприцендроссель,"Искажённое имя актёра Арнольда Шварценеггера, произошедшее из смешного перевода фильма ""Терминатор"" от студии ""Держиморда Фильм"" ака ""Шняга Интертеймент"".",NonNone,(кино),"Арчибальд Шприцендроссель и другие п%!?*расы в фильме ""Терминатор: Чугунное Рыло"". ",#Общие ,NonNone,"Арни, Шварц."
Аршва,"Слово, изначально имеющее значение деградирующего существа, уничтожающего уток-мандаринок, но потом обрело форму простого доброго обзывательства.",NonNone,"(WCOшники, КСО)","Не будь аршвой, иди на патруль. ",#Общие ,Неразборчивый почерк Фуркеса.,NonNone
Асади,"отойди, отстань, замолчи.",гл. повел. накл. ,(гопники),"Асади а тоооо... • Cлышь пацан ты асади дэ?! • Теперь ты асади! • Ты асади понял?  • Ты асади, слышь, пока не остыл.  • Бижик, да ты асади епт чо марасиш.  •  Альфред ты асади на Слона наезжать.  • Мозги уже включи, умник ты наш, асади и покайся ещё.  • Я в армии был 5 лет назад так что асади ходули.  • Мужик ты асади свой блатной пыл. ",#Гопники ,NonNone,осади
Асадора,«утренняя дорама» .,NonNone,(аниме),NonNone,#Аниме ,"Яп-англ. asadora, asadora drama.",NonNone
АСАП,как можно быстрее.,аббрев.,NonNone,"В рекламе всегда все нужно сделать АСАП (сегодня, а лучше вчера).  • Мне нужно асап до конца недели сдать 2 курсовика и 1 экзамен.  • И хорошо бы их продвинуть асап, безотносительно времени года.  • Начать нужно asap!  • Решено было ещё на некоторое время зависнуть на нынешнем месте - вместо того, чтобы ASAP искать другое. ",#Общие ,"Англ As Soon As Possible, означающее ровно то же самое.",ЧБТЛ (2) .
Асатанеть,"обалдеть, отупеть, одуреть - кратковременно потерять способность здраво мыслить вследствие какой-л сильной эмоции, например: усталости, шока, удивления, восхищения, отвращения  и т.п.,  иногда - алкогольного опьянения.","-ею, -еешь",NonNone,"Асатанеть можно скока вы пишите!  • Я этих таблиц уже столько нашёл что асатанеть можно.  • Асатанеть.... высасывают сюжеты из пальца!  • Огого!!! Асатанеть! Ну тада я ваще не в курсах как быть.  • И уже осатанело, / ноют губы, ноет тело...  • Дружище, да ты вчера так асатанел, что мы тебя домой запарились нести. ",#Общие ,NonNone,осатанеть
Асистер,"Игрок, который помогает члену своей команды добить противника.","сущ., м.р ",(Геймеры),Асистер ворвался в перестрелку и изменил ход битвы. ,#Геймеры ,Asist - помочь.,"Помощник, харасер."
асисяй,любовь.,"сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
Асить,пересылать файлы с помощью ICQ.,несов. перех. ,(инет),Заась мне этот файл. ,#Интернет ,"От назв. проги аська, от англ. аббрев. ICQ.",мылить по Аське.
Аск,процесс выпрашивания денег у прохожих на улице.,"-а, м. ",(хиппи),"Однажды  перманентно пьяный арбатский завсегдатай, проведя альтернативный аск (то есть прошедшись со своей шляпой)... ",#Хиппи ,"От англ. to ask  — просить, спрашивать.",NonNone
Аск,да.,слово-предложение,NonNone,"—Мне придется вернуться на студию, Кемаль. Ничего, если побудешь один?  — Аск! ",#Общие ,Взято из книги С. Шелдона.,NonNone
Аскарь,человек который хорошо аскает (стреляет) деньги.,NonNone,NonNone,Хреновый из тебя аскарь! ,#Общие ,NonNone,NonNone
Аскать,"просить деньги у прохожих на улице, часто в смысле исполняя рок-музыку под акустическую гитару.",несов. перех. и неперех ,"(хиппи, панки)","Аскать идти стрёмно, кругом менты.  • Как на стриту аскали дружно на стакан.  • Я музыкантам даю, так как сама раньше так аскала.  • Если все начнут аскать,то кто же будет работать?  • Как аскать деньги?  • Под чутким наблюдением СМИ, милиционер ретировался, так и не ответив на вопрос студента, а можно ли «аскать»?  • Идет себе чувак с гитарой по метро, аскает, и поет.  • И хиппи тот, что у меня аскал на кофе / теперь весьма почтенный брокер.  • Пошли аскать на батл. ",#Хиппи #Общие ,"От англ. ask — просить, спрашивать.",NonNone
Аскер,"роль в группе уличных музыкантов — чел, которому поручено собирать гонорары.","-а, м. ","(хиппи, муз.)","Обычно музыканты нанимают аскера со стороны и отстегивают ему часть прибыли. Лежит чехол от инструмента или же с ним работает аскер, чаще всего — симпатичная   девушка, со словами «поддержите». Конечно, нелегкая работа аскера (могут ведь и отказать в грубой форме) оплачивается. ",#Хиппи ,Англ. ask — в одном из знач. — просить.,NonNone
Аскер,"чел, просящий на улице деньги.","-а, м. ",(нефоры),"Аскеры на стрите чепуху напели, / Резаные вены, девочка с портфелем... ",#Общие ,NonNone,NonNone
Аскет,"человек с низкими материальными потребностями, довольный скромным бытом, невысоким заработком, не стремящийся к богатству; в радикальном варианте — отрицающий все материальные ценности, видящий в них причину собственной несвободы.","-а, м.",NonNone,"Ганди сумел привести Индию к ее независимости именно как аскет. • Аскет всегда готов придти на помощь ближнему. • Живи аскетом иль взахлёб, меж благочестием и пьянством. • Мужчина, живший аскетом, оставил после смерти целое состояние.  • Я точно не аскет хотя и верю в Бога,но живу в социуме и мне нужно все необходимое для жизни в обществе. • Аскет ест понемногу не более двух раз в сутки. ",#Общие ,"От греч. ασκεσις — название древнегреческой (впоследствии христианской) философской школы, учащей примерно тому же самому, буквально — упражнение, тренировка.",NonNone
Аскнуть,"попросить, однократное действие от аскать.",сов. перех. ,(хиппи),Аскни у него файфовый. ,#Хиппи ,NonNone,NonNone
Асм,язык программирования низкого уровня Assembler.,"-а, м. ","(айтишники, прогеры)","Хотя подобное можно сделать на С++, но код на асме получается красивее. ",#Айтишники #Прогеры ,От расширения файлов *.asm.,астма.
Аспект,"один из многих факторов, односторонее рассмотрение проблемы, точка зрения.","-а, м.",NonNone,"Давайте поговорим о каждом аспекте музыки, который может быть рассмотрен.  • Неформалы, в отличие от других, пытаются увидеть в жизни какие-то новые аспекты и по-иному взглянуть на привычные вещи.  • Если же рассмотреть политический аспект...  • Некорректно говорить, что панк возвышается в этом аспекте над всем остальным (так считают только сами панки, у рэперов другое мнение насчет того, кто возвышается). ",#Общие ,Латин. aspectus — взгляд.,грань.
Аспирин,программка для взлома лицензионной защиты.,"-а, -м. ","(айтишники, кракеры)","В архиве только экзешник, а нафиг он нужен без аспирина, а где регить, сразу на сайт лезет.  •  Народ! Поделитесь аспирином для Zone Alarm Pro 4.5 •  Вышлите на мыло или через аську аспирин на Касперский интернет секьюрити. ",#Айтишники ,NonNone,"таблетка, кряк, крак."
Ассасин,наёмный убийца.,"-а, м. ",(ролевики),NonNone,#Ролевики ,NonNone,NonNone
ассасин крид,убийца который есть в игре ассасин крид.,ассасин ,(убийца),в драке ассасин использует свои коварные оружия. ,#Геймеры ,NonNone,нету.
Ассаулт,"игрок, использующий штурмовые винтовки.","-а, м. ",(геймеры),"Вся соль ассаулта в его мобильности. При все встрече с противником где-нибудь на углу здания при одинаковом скилле 100% выигрывает ассаулт.  •  Почему бы не убрать с сервера карту ассаулт?  • На этой позиции может играть и ассаулт, обычно идущий в кафе.  •  Ассаулт не должен торчать за линией фронта и пробегать своих павших товарищей стороной. ",#Геймеры ,от англ. assault rifle — штурмовая винтовка.,NonNone
ассемблер,"Компилятор исходного программного кода, который преобразует этот код в машинный язык.","существительное, мужской род ",(айтишники),Прогеры часто пользуются ассемблером. ,#Айтишники #Интернет ,от англ. assembler - сборщик.,Компилятор.
Ассист,«всем атаковать определенную цель».,команда ,(геймеры),Все кто может ассист терминатора. • Ассистим вон того рейнджера быстро. ,#Геймеры ,от англ. глагола assist — помогать.,NonNone
Ассист,в игре это помощь одного игрока другому.,NonNone,(геймеры),NonNone,#Геймеры ,"от англ. assist — помощь, содействие.",асист
Ассоциативная триада,"вид ИИ в котором ответом служит устойчивое словосочетаний из трех слов, а вопросом — наборы слов, являющихся ассоциативными к ответу.",NonNone,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Ассоциативные триады,вид ИИ.,NonNone,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Ассоциации,вид ИИ в котором игроки поочередно называют слово — ассоциацию с предыдущим.,NonNone,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Ассоциации,вид ИИ.,"-ий, мн. ",(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Ассоциации,"игра для четырех участников (пара на пару), в которой нужно с помощью ассоциирующихся слов донести загаданное слово до своего партнера раньше, чем противник донесет это слово до своего партнера.","-ий, ж. иолько мн. ч. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Ассс,Осел.,"инвектива, произносится нарочито с длинным шипящим с-с-с",NonNone,NonNone,#Общие ,От англ. ass имеющего ровно те же два значения.,NonNone
асталависта,"Прощай, забудь, больше не увидимся, все кончено.",частица ,(общеупотребимо),"Как только у такого парня заканчиваются деньги, всё, асталависта, детка. Красотка упорхнет искать следующую жертву. ",#Общие ,От испанского Asta la vista! - До встречи! Увидимся!,"Прощай, адьёс."
Астепенись,"успокойся, остановись, угомонись, не нервничай.",гл. повел. накл. ,"(каменты, гопники)","Афтар астепенись и перестань создавать тупые темы.  • Астепенись нечитай меня!   • Астепенись незчастный, да пачитай шта в начале дня писато.  • Я имел ввиду  астепенись, присядь. ",#Падонки ,Искаж. от «остепенись».,астепинись
Асфальтовая болезнь,"специфические раны, ссадины от падения на асфальт в движении.",NonNone,"(роллеры, скейтеры, байкеры и другие экстремалы)","Потом с асфальтовой болезнью на заднице ходить...  • На велотренировке сбила машина и одной из травм оказалась как раз та самая асфальтовая болезнь.  • А вот у меня асфальтовая болезнь покрылась коркой, ничего не нарывает и не гноится.  • Асфальтовая болезнь - это профзаболевание скейтеров,  байкеров, инлайн-скейтеров, мотоциклистов и т п.  • Кто ни разу не переболел асфальтовой болезнью ездит именно безответственно. ",#Общие ,NonNone,NonNone
Асхол,"обзывательство, ничего особо не означает кроме собственно обзывательства.","-а, м.",NonNone,"(1) Вот, фак, опять этот асхол напротив орет ни свет, ни заря.  • Я бы его постоянно хвалил, чтобы он идиотско кривлялся и называл меня асхолом.  • Сам иди в такую даль, асхол!  • Там и продолжишь гадить под себя факин асхол.  • Тупые асхолы, ненавижу их!(2) А тебе асхол на британский флаг не порвать?!  • Не стоит становиться на сторону потенциальных «лузеров» иранцев, а начинать совместно с этими самыми «свободными журналистами» лизать заокеанский «асхол».  • Видими расширенные глаза зайки, его берет медвежья лапа; перед камерой мелькает асхол мишки. • А потом струсил и стал лизать асхол шведскому королю.  • Скорее всего, глупым куратам надо готовится лизать асхол Москве. ",#Общие ,"От англ asshole, означающего ровно то же самое.",NonNone
Аська,"программа ICQ, см. аська (интернет).","-и, ж. ","(айтишники, прогеры)","Это уже не калькулятор, это уже аська какая-то – на нём не то что считать нельзя, с него звездолётом управлять можно. ",#Айтишники #Хакеры #Прогеры ,NonNone,NonNone
Аська,программа для мгновенного обмена короткими текстовыми сообщениями через интернет.,"-и, ж. ",(интернет),"(1) Я те инфу на аську скину.  • Если вы являетесь владельцем устаревшей версии какой-либо из icq программ, вас наверняка заинтересует новая аська для компьютера.  • Теперь у нас есть такси, которое можно вызвать по Аське.  • Если нужно с кем-то связаться по аське...  • Выйди в аську поговорить надо!! (2) Скажи свою аську.  • А можно с тобой связаться? Дай аську или скайп.  •  Анжелика, дай аську, а то я на мыло шлю. ",#Интернет ,"Бренд ICQ — «родное» название одной из первых ставших популярными программ этого класса. Англ. ICQ («i seek you»  —  «я ищу тебя», буква «S» каким-то образом превратилась в «C» еще в английском варианте), рус. транскр. «ай-си-кю».",ася
Аськомоб,"один из видов имоба , введение в абсурдное состояние с помощью ICQ-рассылки.","-а, м. ",(флэшмоб),NonNone,#Флэшмоб ,От аська  — русское название программы ICQ.,ICQ-моб.
Атас,"Возглас выражения эмоций, как положительных так и отрицательных.",междометие и предикатив,NonNone,"Атас, ей, веселей, рабочий класс, атас! (группа «Любэ»). || —Атас! Мам, ты в самом деле не понимаешь, что такое «тусоваться» и «тащиться»? || Квартира — атас! || Атас! В город едет ревизор. ",#Общие ,NonNone,NonNone
атасс,"практически как слово - этеншн, на английском.",существительное ,"(жулики, ворье, бандиты)","Атасс, мусора! ",#Общие ,NonNone,Внимание.
Атата,Выражение плача.,междометие ,(интернет),"- Ой, я плачу...Ататата);. ",#Интернет ,NonNone,NonNone
Аташел,"Так говорят людям, которые не вашего типожа.",NonNone,(Молодежный слэнг),NonNone,#Общие ,NonNone,NonNone
аташол,атайди.,глагол ,(копатель онлайн),АТАШОЛ!!!11. ,#Геймеры ,Школьник- Копатели.,"уйди , ухади."
аташол,"отойди, не походи туда.",глагол.м.р ,"(Школьники,играющие в известную игру ""Копатель Онлайн"". Когда игроки создают сервера,они становятся их админами администраторами И когда на сервере какого-то школьника кто-то что-то рушит или портит, те пишут ""аташол"" - Пишут они так не специально, пишут они так из-за отсутствия знаний в русском языке)","""ЧАТ""
Админ:
аташол от маево дома! ",#Общие #Геймеры ,NonNone,"Уйди, отойди."
Аташол,Отойди от меня.,Отошёл ,"(интернет,школа)","-Я подарю тебе цветочек, я научу тебя смеятся
-Аташол
-Это конопля
-Падашол, отдал отошёл. ",#Общие ,От русского слова Отошёл (его просто перекрутили).,Падашол.
атева,"Ютубер, снимает видео в ютуб.",Эдвард Атева ,(Ютуберы),NonNone,#Социальныесети ,NonNone,NonNone
атеист,"Человек, позиционирующий себя членом научного сообщества.",NonNone,"(паблики ""MDK"", ""Атеист"" и им подобные)","""Поцоны, бога нет так докенс сказал. я научный атеист. у кого есть математика на завтра?"". ",#Общие ,NonNone,петух.
атеншнвхора,"чаще всего девушка, специально привлекающая к себе много внимания посредством каких-либо сообщений.","сущ., ж.р. ","(развлекательные сайты, иногда форумы)",Да это же аттеншнвхора обыкновенная. ,#Общие #Интернет ,от англ. attention - внимание и whore - шлюха.,NonNone
атлайкать,поставить лайк на сообщение.,гл. ,(интернет),NonNone,#Общие #Интернет ,like - нравиться (кнопка в социальных сетях).,отлайкать
АТО,комплекс силовых мероприятий для пресечения террористической деятельности.,сокр. ,(война),Бойца АТО избили и ограбили в Запорожье - Телеканал новостей 24. ,#Общие ,NonNone,NonNone
атпути,Отпусти; Отпустить; Отпускать и т.д.,NonNone,(социальные сети),NonNone,#Общие ,NonNone,NonNone
Атрава,яд.,"-ы, ж. ",(каменты),"Погода сегодня атрава.  • В школе сегодня атраву всякую прходили!  • От тож прикольная кака, праффда не ф тему 4утка, но ни 4ё, тож та ещё атрава.  • Атрава просочилась в нашы душы! • Дикабрас имеит на хвосте едавитыи иголки. Если взять ево ниправильна они колятца в руку. Когда их вынимаиш атрава астаетца и рука горит огнем. • Образы как атрава!!!  • Не пейте чешский кефир это ж атрава.  • Люта атрава на серцэ.  • Рассказывает о женщине атраве. Типо тех которые выходят замуж из-за денег или. по характеру вредные. ",#Падонки ,Искаж. отрава.,"йад, фигня."
Атссасин,см. ассасин.,"-а, м. ",(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Атстой,см. ацтой.,"-я, м. ",(каменты),NonNone,#Падонки ,NonNone,NonNone
Аттач,"произвольный (не обязательно текстовый) файл, прикрепленный к электронному письму.","-а, м. ","(интернет, айтишники)","Аттач из этого письма отображается правильно, пишется имя файла и его тип.  • Скачивает к себе на удалённый серв файл, а потом шлёт его на мыло в виде аттача.  •  Новый инструмент просмотра аттачей.  • Если аттачи в письме названы по-русски то в итоге получаем кракозяблы вместо имени. ",#Айтишники #Интернет ,NonNone,NonNone
Аттач,"файл, прикреплённый к электронному письму.","-а, м. ",(айтишники),NonNone,#Айтишники ,"Англ. attachment — прикрепление, присоединение, соединение.",NonNone
Атчёт,"отчёт, чаще всего имеется в виду пост в форме репортажа о каком-л событии в жизни аффтара.","-а, м. ",(каменты),"Атчёт о поездке.  • Атчет об ахтунг-сборе ИЛИ чего же вы сволочи не пришли?!  • Ушол спать, атчёт нопешу позжее.  • Собственно ждем атчет и фотоатчет. ",#Падонки ,NonNone,NonNone
Атчот,"креатифф в жанре репортажа из реала, то есть описание в сети какого-л события происшедшего в реальном физическом мире, на местности.","-а, м. ",(каменты),NonNone,#Падонки ,NonNone,"лытдыбр, слив, атчьот, отчод."
аугер,"Игрок играющий с аугом в игре Block Strike, как правило таких дико хейтят.","сущ., м.р ","(ВКонтакте, Block Strike)","ЗАШЕЛ НА СЕРВ
@
ВЗЯЛ АУГ
@
""пасаны, этот чел аугер (можно оугир), кик его
@
ТЕБЯ КИКАЮТ. ",#Геймеры ,От слово АУГ.,"аугер, оугир, питух."
Аудиовопрос,"вопрос, в котором используется звукозапись.","-а, м. ","(ИИ, термин)",NonNone,#Термины ,NonNone,вопрос звуковой.
Аудиодрама,"диск с аудиоспектаклем, см. СиДи Драма.","-ы, ж. ",(аниме),NonNone,#Аниме ,NonNone,"drama CD, audio-drama."
Аудитория клуба,"следующий после ядра и актива  слой неформального сообщества: люди принимающие участие в деятельности клуб  нерегулярно, в диапазоне от «иногда» до «изредка».",NonNone,(неформ. соц.),NonNone,#Социотехника ,NonNone,NonNone
АУЕ,"возглас одобрения, поощрения, приветствия, выражения эмоций.",аббрев. употр. как междометие ,(гопники),"АУЕ - Жизнь ворам, мир братве и всем пацанам.  •  • Малолетние преступники с криками «АУЕ», устроили погром в колонии.  • АУЕ!! не могу понять тут реальные быдланы или есть четкие по жизни ребята?!  • Шансон рулит АУЕ.  • Пацаны, хочу приехать на матч Шахтер - Партизан, хотел бы в Фан секторе поорать ауе.  • АУЕ такие точно не нужны, вот поэтому они и носят козью масть, а Людьми называют достойных.  • АУЕ пацаны!!! ",#Гопники ,Абррев. Арестанское Уркаганское Единство или Арестанский Уклад Един.,ауе
АУЕ,активный гомосексуалист.,сущ ,(геи),NonNone,#Локальные ,NonNone,NonNone
АУЕ,АУЕ- Арестантский Уклон Един.,NonNone,(Группировки),NonNone,#Тюремныйслэнг ,NonNone,NonNone
аузын жап,"казахское выражение, звучащее на русском языке как ""закрой рот"" ""заткнись"" ""завали"" и т.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
ауист,отстающий человек т.е.,NonNone,(геймеры),Этот человек по жизни ауист. ,#Общие ,NonNone,NonNone
Аукс,Дикий.,NonNone,(Все люди),Я думал ты нормальная а ты вообще аукс. ,#Общие ,NonNone,NonNone
Аул,аудитория.,NonNone,NonNone,NonNone,#Студенты ,NonNone,далёкое помещение.
АУР,"Человек который сидит в группе ""Академия Упорытых рапапаперов""-АУР.",сущ. ,(Рапапаперы),NonNone,#Музыка #СлэнгФанатов ,Академия Упорытых рапапаперов.,NonNone
Аура клуба,"следующий после  ядра и актива и аудитории  слой неформального сообщества: люди, не принимающие участие в деятельности клуба , но включенные в окружающее его информационное поле.",NonNone,(неформ. соц.),NonNone,#Социотехника ,NonNone,NonNone
Аусвайс,"документ в игре, в который записаны характеристики персонажа, возможно детали его биографии и т.п.","-а, м. ","(ролевики, полиг.)",NonNone,#Ролевики ,NonNone,NonNone
Аусвайс,пропускной документ.,"сущ, м.р. ","(делопроизводство, юриспруденция)",NonNone,#Общие ,NonNone,NonNone
Аут,"останов, прекращение функционирования к-л функционального блока или всего компа.","-а, м. ",(айтишники),После запуска проги проц в глухом ауте. ,#Айтишники ,NonNone,"висяк, зависание."
Аут,"Неудача, провал.","-а, м.",NonNone,Это - полный аут. Как кадры отправить в аут. ,#Общие ,NonNone,NonNone
Аутглюк,почтовый клиент MS Outlook.,"-а, м. ",(айтишники),NonNone,#Айтишники ,NonNone,"лук, автоглюк."
аутентичное,"полностью совпадающее с оригиналом, либо оригинальное.",прил,NonNone,NonNone,#Общие ,authentic.,NonNone
Аутентичный,"настоящий, подлинный или соответствующий некоему исходному оригиналу.","ая, -ое, -ые ",(наукообразн.),"Подскажите аутентичны ли платья на реконструкцию. • Инструменты имеют много параллелей с китайскими и индийскими, производя, тем не менее, в целом впечатление аутентичных тибетским.  • Все наши медсправки заверяются подписями практикующих медицинских специалистов и аутентичными печатями. • Аутентичный фольклорный ансамбль из села Верхний Буковец.  • Поскольку аутентичный источник дает заведомо ложные сведения, то имеем ли мы право вообще доверять источникам. ",#Общие ,NonNone,NonNone
аутировать,"Быть в одиночестве, в отдалении от жестокого и несправедливого мира людей (но при этом находясь в тёплом и уютном месте, через одну стенку от мамки).

Иногда это предполагает занятие однообразными и бесполезными действиями, присущими типичному задроту, дабы подчеркнуть свой аутизм ещё больше.","глаг., нсв. ",(школьники),Сегодня в этом треде аутируем с теплым ламповым БДСМ. ,#Общие ,Образовано от «аутизм».,социофобировать.
Аутист,неадекватный тупой игрок/человек.,"сущ.,м.р ","(геймеры , life)","Ей , ты аустист почему ты мне не помог?! ",#Геймеры ,умственно недоразвитый.,"даун , тупорылый идиот."
Аутлайн,"полоса, которая очерчивает кусок (граффити на стене) внешней линией, нанесённой двумя-тремя полосками нанесёнными каном (баллоном), делается и внутри дырок — просветов между буквами.",NonNone,(граффити),"Аутлайн размером с кулачище — вот это коры!  • Один делает аутлайн, другой заполняет внутреннюю часть букв, третий придаёт изображению трёхмерность и т.д.  • Популярностью пользуются серебряная заливка и черный аутлайн.  • Если делаешь тёмный контур не бери тёмный на аутлайн. • В конце прокасячил с оутлайном, да и в размеры не вписался немного.  • Чистая заливка и оутлайн, но сам стайл простой. ",#Граффити ,Англ. outline — внешняя линия.,оутлайн
Аутлук,мейлер — программа для работы с электронной почтой Outlook Express.,"-а, м. ","(айтишники, интернет)","Аутлук попросит установить компонент сетевого (общего) доступа к папкам Аутлука.  • Если другой клиент переместит письма из фолдера в фолдер, аутлук может это письма не отобразить. ",#Айтишники #Интернет ,NonNone,"оутлук, аутглюк"
Аутсайдер,"Участник события(игры), имеющий самые низкие шансы на победу.",NonNone,(Азартные игры),"Как не обидно это осознавать,но вчера я был аутсайдером. ",#Азартныеигры ,NonNone,"Dog, underdog или outsider"
ауттейк,"некий материал (видео-, муз.","сущ., ед. ч. ","(музыка, кино, фотография)","новый ауттейк для издания «Fashion»

ауттейк из фотосессии Леди Гага для журнала «Vogue». ",#Общие ,от англ. outtake.,NonNone
Аутфит,"одежда, в оною облачена кукла на момент приобретения.","-а, м. ",(кукольники-коллекционеры),"Аутфит этой куклы впечатляет, без него кукла не была бы столь эффектной.  • Чаще всего аутфиты создаются под определенный бренд кукол (т.е. на определенное строение тела), хотя могут подходить нескольким брендам кукол со сходным телом.   • Аутфит и парики бронирую за вами.  • Чтобы разбавить классическое сочетание черного и белого я добавила красных и коричневых красок в аутфит. ",#Общие ,"От англ. outfit, понимается как вся одежда, одетая на куклу НРФБ.","наряд, одеяние."
