name,definition,type,group,examples,hashtags,origin,synonyms
Второпень,процессор «Pentium II» от фирмы Intel а также системный блок на основе этого процессора.,"-ня, м ","(комп, IT, железо)","У этого второпня достаточно мегагерц для того, чтобы смотреть авишки.  • Любая мать под второпень/третьепень на 440-х.  • У меня на второпне (400 МГц) стоял довольно большой люминёвый радиатор.  • Эта, а от селерона, который второпень, если штатное интелское охлаждение прикрутить?  • Раньше долго рассчитывало ключик, ну дык и машинки были пень-второпень, ща будет быстрее! ",#Железячники ,NonNone,NonNone
ВТР,"вольно-тусующийся ролевик (допустимо разгильдяй), не относящий себя к какому-либо клубу.",аббрев ,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
втрескаться,влюбиться по уши.,гл.,NonNone,NonNone,#Общие ,NonNone,NonNone
втулка,Цилиндрическая деталь с внутренним отверстием.,"сущ,ж.р.",NonNone,Пример:вставить втулку в отверстие. ,#Общие ,NonNone,NonNone
Втулять,"продавать, чаще всего в смысле недоброкачественный товар или по завышенной цене.",несов. перех.,NonNone,"(1) Водочку можно сливать из графинчиков м бутылочку и втулять клиентам под видом «Финляндии».  • Моя задача - вести переговоры с клиентами, заключать договоры, продавать, реализовывать, сбывать, толкать, втулять, втюхивать, впаривать, всучать... • Ну и что они мне там собираются втулять?(2) Да вот он, целый день втулял нам о вреде курения. • Он начал мне втулять какой я дурак и всё такое. • Он начал мне втулять, что вот мы, мол, молодые легкомысленные, занимаемся каждый, кто чем хочет, на родителей внимания не обращаем.  • мне тут недавно о каких то высоких материях втулять пытались.(3) Реклама нужна но сколько можно ее втулять если из-за нее зависает страница и не видно текста. •  Какую торпеду от иномарки можно втулить в ниву?  • Куда втулить динамики в двери? • Я кнопку уже втулил. • Может я что-то лишнее втулил в этот список? ",#Общие ,NonNone,NonNone
Втусовывать,"объяснять, разъяснять, доказывать, иногда с оттенокм «обманывать».",несов. перех. и неперех.,NonNone,NonNone,#Общие ,NonNone,"впаривать, втирать, впиаривать, вешать лапшу."
Втухать,"напряженно работать, напрягаться на работе.",несов.  неперех.,NonNone,"Раскрутить сайт — это задача тупо втухать.  • Как у нас это принято солдаты втухали на максимуме ночью и днем.  •  Мы втухали практически до самого дембеля.  • Хули втухать, пойдём гулять купим водки.  • Тебе до моего перса ещё втухать и втухать. ",#Общие ,NonNone,вкалывать.
Втф,"выражение возмущения, неодобрительного удивления, отрицательных эмоций.",нескл. ,(геймеры),"Омг втф? Мто происходит?!  • ВТФ??? Верас забанил мя за то что я выполнил его просьбу?  • По словам игроков, на других серверах все как обычно. ВТФ?!  • ВТФ? Не догнал!  • Но вот в варике такие долгие мапы делать это втф!  • Втф тогда рпг вообще?  • Втф, музыка совсем не подходит - смысл песни игнорируется! ",#Геймеры #Общие ,англ. аббрев. wtf — «What the fuck?» (сравнительно цензурный перевод: «Что за нахер?»).,WTF
Втыкать,"вникать, понимать, осмыслять, приходить к решению задачи.",несов. неперех.,NonNone,"(1) Завтра буду втыкать и пытаться понять ибо сегодня немного пьян.  • Ну, ты, внатуре, втыкаешь хоть чё-нить?  • Что-то я не втыкаю чё за фигня?!  • На уроках нихрена не втыкаю!  • Всем втыкать! Аффтар жжот, тема гонок раскрыта!  • Чё-то не втыкаю, о чём это.  • Ты втыкнул, как работает эта прога?  •  По ходу он втыкнул в мои мысли.(2) Все ж таки интересней чем втыкать на себя в зеркало.  • Втыкать на старые записи.  •  То есть ты хочешь пол дня втыкать на то, как я втыкаю в дождь?  • Я долго смеялся, когда выйдя по ссылке начал втыкать на надпись вверху.  •  Вы когда-нибудь пыталсь втыкать на аниме больше 12-ти часов подряд?(3) Статус «Втыкаю» сообщает вашим друзьям и знакомым о том, что в данный момент вам скучно, нечем заняться или о том, что вы занимаетесь ерундой, которой совершенно заниматься не хотите.  • Под эту музыку можно не только прыгать в клубе с банкой энергетика в руке, но и вдумчиво втыкать на диване, полистывая Кортасара.  • Я занят еще. Ты пока повтыкай тут минут полчаса, ладно? (подожди).  •  —  Ты чего тут делаешь? — Втыкаю! (страдаю фигнёй, думаю чем бы заняться, какое тебе дело). ",#Общие ,NonNone,"(1) вкурить, въехать, догонять."
Втыкаться,понимать.,NonNone,NonNone,я че-то не втыкаюсь. ,#Общие ,NonNone,смекать.
Втыркнуть,"воткнуть, вставить; включить, подключить.",сов. перех.,NonNone,"Что по максимуму из CPU мона втыркнуть в материнку?  • Можно медицину сюда втыркнуть и образование.  • Втыркнуть меня в вожделенную GPRS-ную сеть евротеловцы сподобились в день покупки.  • Раскрутить двигатель обротов до 4-5 тыс, а потом втыркнуть D.  • Втыркнуть колонки в аудиовыход сидюка.  • Как правильно проверить слово, и где втыркнуть запятую. ",#Общие ,NonNone,NonNone
втюриться,"влюбится,симпатизировать особе противоположного пола.",NonNone,(Сленг),"Васька просто по уши втюрился в эту Маринку,что делать не знает. ",#Сленг ,NonNone,NonNone
Втюхать,продать какую-нибудь туфту.,сов. перех.,NonNone,NonNone,#Общие ,NonNone,всучить.
Втюхивать,"Навязывать свою точку зрения, идею.",глаг. несов. вид.,NonNone,"1. Она весь день мне втюхивала, какие у ее подруг кривые ноги. 2. В магазине мне втюхали дурацкую кофту. ",#Общие ,NonNone,"втирать, впаривать."
Вуди,"дурачок, человек не смысляший ничего в том или ином деле.","сущ, м. р.",NonNone,Ну ты и вуди! ,#Общие ,"От американского мультфильма Woodie woodpecker, дословно: дятел Вуди.","дурак, тупой."
вудман,Псевдоним порноактера.,"сущ., имя ",(общая),Ты как Вудман; Вудман бы оценил! ,#Общие ,Популярность прона с его участием.,"порноактер, сутенер."
Вуйка,игрок ФК «Карпаты» (Львов) или приверженец этого клуба.,"-ки, м. ",(футбольные фанаты),"(1) Пердяне и всякие вуйки дома не играют. •  «Вуйки» проигрывать не умеют... Самая трудная игра с закарпатьем,эти вуйки станут в линию и попробуй забей.  •  Последний матч вуйки приняли пацанов с Мариуполя. (2) Если б они выиграли без помощи вуйки Шмигельского, осудившего матч препаршиво. •  Надо знать историю футбола — именно \""вуйки\"" в составе Динамо в 60-е становились чемпионами СССР. ",#Общие ,NonNone,вуйко
Вуйки,"национальная кличка галичан — жителей Западной Украины: Тернопольской, Львовской и Ивано-Франковской областей современной (2010 г.) Украины.","-ек, или -ков  , мн.",NonNone,"Самая трудная игра с закарпатьем, эти вуйки станут в линию и попробуй забей.  • «Вуйки» с «полонын», ставшие украинцами в первый раз только в 1939 году... •  Сидят два вуйки на вершинах двух гор в Карпатах и перекрикиваются... • Строители - вуйки — набожные попались в праздники и в воскресенье не работают.  • А у нас вуйки с Буковины тоже с гор слазят за продуктами.  • У нас вуйки в Карпатах бухают и ждут весны.  • У одного моего знакомого на строительстве дома работают «вуйки» — сезонные рабочие с Западной Украины, приезжающие в Киев на заработки.(2) Западенские вуйки - любимейший электорат Ющенко. • Хоть я и с востока и непосредственного отношения к бендерам и вуйкам не имею.... • Вуйки — это националистические политические силы.  • Вуйки (свидомые) присвоили себе право выступать от имени всех украинцев, при этом ведя себя враждебно по отношению к России и русским.  •  Жестокий ответ маскальского царя куевским вуйкам.  • Пиндоские вуйки рулят Украиной.  • Как-же твои вуйки могли воевать против немцев, если они им служили? ",#Общие ,"В галицийском диалекте вуйко буквально — дядя (брат матери), но, как и во многих славянских язках, употребляется как обозначение любого родственника и обращение к малознакомому и незнакомому человеку.","вуйка, вуйко"
Вуйки,"дядя, брат матери, имеет древне-словянское происхождение: вуй - брат матери, стрый, в современной варианте  - стрыйко - брат отца
ВУ́ЙКО, а, чол., діал.

1.",вуйко ,(местное),NonNone,#Общие ,NonNone,"дядько (укр.), старший по возрасту мужчина."
Вундервафля,"Военная техника или оружие, претендующее на переворот всяческих основ, однако обычно не проработанное дальше идеи или эскиза, вследствие чего обладает крайне низкой боевой эффективностью (или не обладает ей вовсе).","сущ., м. р. ","(геймеры, оружейники)","Тем не менее некоторые вундервафли (летающие танки, подводные самолеты, подземные лодки и пр.) таки существовали в реальности (военная мысль не ограничивается ничем, так как в уставе о ней не написано). ",#Геймеры ,"Уничижительное от нем. ""Wunderwaffe"" (""Чудо-оружие"").",NonNone
Вуп-вуп,"Счастливый возглас, когда что-то человек сделал правильно.",словосочетание,NonNone,-Вуп-вуп!!!Сделал. ,#Общие ,NonNone,NonNone
Вупсень,"Крутой, принимающий главное решения.
Круче Пупсеня.",Сущ. м.р ,"(Школьники, Студенты)","-Ну ты и Вупсень(Глупый)
-ЧУР Я ВУПСЕНЬ! Я ГОАВНЕЕ. ",#Общие #Интернет ,Мультик Лунтик.,Пупсень. Умный и  глупый.
Вх,Вх - (от англ.,сущ. м.р. ,(геймеры counter strike),"У них в тиме вхшник, он меня не мог не услышать, не увидеть. ",#Геймеры ,Couner Strike.,NonNone
ВЦ,"вырезано цензурой» , т.е.",аббрев.,NonNone,Отсюда ни вц не видно. ,#Общие ,"насколько я знаю, из MMORPG «Бойцовский Клуб» (http://www.combats.ru).",NonNone
Вшатать,"побить, ударить.",сов. перех. и неперех. ,(гопники),"Прайно надо было всех вшатать там н...й! •  Затем железякой вшатать и все!  • Можете тупо зайти и вшатать его. •  Просто вшатать, если не помогло ещё раз вшатать и вшатывать пока не допедрит.  • Этот парень мог вшатать любого. ",#Гопники ,NonNone,NonNone
Вшигонялка,расческа.,ж.,NonNone,"Дай вшигонялку, а то лохматый как чучело. ",#Общие ,"гонять вшей, т.е. расчесываться.",NonNone
Вшторенный,"находящий в состоянии наркотического опьянения, реже в смысле алкогольного опьянения.","-ая, -ые",NonNone,"Мне пить не надо, я и так вшторенный.  • 3 из 7 дней недели я считай выпивши, вшторенный или еще чего, типа невменяем (уставший).  • Чувак трезв относительно отсутствия алкоголя, чувак вшторенный!  • Гитарист птвп скакал около сцены, под завязку вшторенный каким-то кислотным дерьмом.  • Вася сел за руль вшторенный.  • Я наверно немного вшторенный, или просто мне кайфа мало. ",#Общие ,NonNone,NonNone
Вшторило,привело в состяние алкогольного или наркотического опьянения.,гл.,NonNone,"(1) Че-то вшторило меня с той махорки, вшторило ваще вилы.  • Пил на днях кедровку деревенскую, вшторило быстро.  • Пиво плюс водка. пофиг чё, лишь бы вшторило.  • Пиво+водка. пофиг чё, лишь бы вшторило.  • Мой друг решил курнуть и его вшторило.  • У меня есть немного настоящего китайского 8-ми летнего ПУ ЭР, а как мне его грамотно заварить чтобы он вшторил?(2) И меня это аниме вшторило.  • Не вставило, не вшторило, как-то скучно и однообразно...  • Фильм очень «вшторил», особенно понравилось музыкальное сопровождение.  • Меня штото это анимэ както не очень вшторило.  • Вшторило, скачал весь альбом, тоже вшторило.  • Честно говоря прога не вшторила. ",#Общие ,NonNone,"вперло, втаращило, вплющило, заколбасило."
Вштыривать,"производить эффект, оказывать воздействие.",несов. перех.,NonNone,Этот атракцион вштыривает меня по страшному (сильно)! ,#Общие ,NonNone,NonNone
Вштырило,"дало острые ощущения, нередко в смысле болезненные  или страшные, напр.",сов. перех. и неперех. ,(байкеры),NonNone,#Общие ,NonNone,NonNone
Въехать,"постигнуть смысл чего-либо, осмыслить значение чего-нибудь.",соверш. неперех.,NonNone,"Без бутылки не въехать в это.  • Просто смотрите как это делается, пробуйте въехать в суть и сделать подобное самому.  •  В том-то и дело тут надо въехать в это и научиться считать.   •  Всегда готов въехать в проблему и подробно всё разъяснить. • Чтобы въехать в это полностью, советую просто попрактиковаться. ",#Общие ,NonNone,"втыкать, вкурить, одуплить, всосать, выкупить, рубить фишки."
Выбор версии,профессиональное именование подбрасывания кости с N гранями.,NonNone,"(ИИ, юмор)",NonNone,#Юмор ,NonNone,NonNone
Выбор версии,один из элементов минуты обсуждени я.,NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Вывалить маргарин,стоять на своем.,гл. ,(Молодежь),зачем ты мне свой маргарин вываливаезачем ты мне свой маргарин вываливаешь? ,#Общие ,NonNone,навязать.
Вывеска,Лицо.,ж. ,(улица),Вчера Янеку попортили вывеску (из книги «PUNK» одного польского журналиста). ,#Общие ,NonNone,"морда, бубен, табло."
Вывод ссылок,"на каждую страницу или в шаблон сайта-площадки  вставляется программный код биржи ссылок, посредством которого ссылки появляются на страницах сайта-площадки.",NonNone,(сеошники),NonNone,#Сео ,NonNone,NonNone
Вывоз,"Вывоз - все хорошо, все получается.",NonNone,NonNone,Чето я не вывожу.• Да я нормально вывожу. ,#Общие ,NonNone,невывоз
Вывозить,Выполнять действие.,Глагол ,(Улица),"
Выворачивание
Вывозить
Вывоз
Вывод ссылок

Вывалить маргарин
Вывеска
Выписать
Вышка

Выиграть кнопку
Выцепить
Выпей йаду
Выстёгивает

Выпасть в осадок 
Выбор версии
Вылаживать
Вылетел

",#Общие ,NonNone,NonNone
Выворачивание,"прием редактирования, когда ответ исходного варианта вопроса ставится в текст, а в качестве ответа требуется часть исходного текста.","-я, ср. ","(ИИ, сленг)",NonNone,#Сленг ,NonNone,NonNone
Выдача,"мера и оценка того, насколько при запросе ключевых слов по тематике сайта поисковая система показывает  — «выдает» - ссылки на этот сайт.","-и, ж. ",(сеошники),"Количество кликов по первому месту в выдаче, в среднем, в 7 раз (!) больше, чем по десятому.  • Оптимальная длина текста для попадания в топ поисковой выдачи.  • Почему мы продвигаем наше ключевое слово когда мы уже находимся на первом месте в выдаче?  • Cсылка на ваш сайт в выдаче поисковой системы будет содержать текст из тега «title».  • Внутренние факторы влияющие на выдачу гугла.  • Сегодня я расскажу вам как попасть в лидеры Яндекса по выдаче в поиске. ",#Сео ,NonNone,NonNone
Выделываться,"вести себя заносчиво, неестесвенно, фиглярствовать, капризничать.",несов. неперех.,NonNone,"Одноклассник выделывается постоянно, боюсь его бить при всех.  • И нечего тут перед камерой выделываться.  • Почему нельзя просто быть вместе, вместо того что-бы выделываться бегая друг от друга?  • Последнее время намечается буквально мода - выделываться перед гаишниками. ",#Общие ,NonNone,NonNone
Выдовый,"полноприводной  —  конструкция трансмиссии автомобиля, когда крутящий момент, создаваемый двигателем, передаётся на все колеса.","-ая, -ые ",(автолюбители),"«Ниссан Атлас» 1995 г. не выдовый.  • Есть смысл везти в Россию не выдовые версии этих автомашин?  • Тачку хочу выдовую, на заднем приводе зимой тяжко.  • Я ездил на «Toyota Runx», вЫдовый.  • Был бы он выдовый хотя бы, можно было восстановить для путешествий.  • На выдовый ты просто так турбовый мотор не воткнешь, потому что нет ни лаурелей ни скаев ВД. ",#Автолюбители ,От произношения англ. аббревиатуры WD - ВэДэ.,"полный привод, 4ВД, 4x4, 4WD, AWD."
Выдра,ехидный наглый человек женского рода.,"-ы, ж.",NonNone,"Саша охотно следовал за этой наглой выдрой, а я стонала и металась. • Вылезла крашенная сажей выдра в подлейшем мини-платье из лживой парчи. ",#Общие ,NonNone,лахудра.
Выдурить,"получить что-либо мошенничеством, обманом.",сов. перех.,NonNone,"У многодетных семей Тулы могут выдурить землю.  • В Закарпатье предприниматель пытался выдурить у налоговой 400 тысяч.  • Школьница организовала свое «похищение», чтобы выдурить у родителей деньги.  • Доктор-мошенник нашел способ выдурить большие деньги у родителей онкобольной девушки. ",#Общие ,NonNone,NonNone
Выёживаться,"вести себя с апломбом, показухой.",несов. неперех.,NonNone,NonNone,#Общие ,NonNone,"выпендриваться, выкаблучиваться, понтоваться."
Выёживаться,"выпендриваться перед кем-либо, показывать себя крутым.",глагол,NonNone,"Не выёживайся!, Что ты выёживаешься? ",#Общие ,NonNone,выпендриваться.
Выживалка,"вид ролевой игры, главной игровой задачей всех персонажей которой является не попасть в страну мертвых , т е выжить.",ж. ,(ролевики),"Либо продуктов хватает на всех, и смысл введения экономики вообще пропадает, либо продуктов на всех не хватает — и получается игра класса «выживалка»... ",#Ролевики ,NonNone,NonNone
Выжрать,выпить спиртной напиток.,несов. перех. и неперех.,NonNone,"Это ж скока водки надо было выжрать?!  • Как выжрать в ночной Москве. Несмотря на запреты, водку в столице можно купить в любое время и в любом месте.  • День суббота — выжрать охота.  • Вот мы в молодости выжрать могли!  • Сколько вы можете выжрать пива? ",#Общие ,NonNone,NonNone
Вызвать на ковёр,"отругать, укорить; вынести служебное взыскание; чаще всего употребляется для описания отношений между начальником и подчиненным.",NonNone,NonNone,Меня сегодня на ковер вызывали.  • Глава Минсельхоза вызвал на «ковер» руководство «Ашана».  • Президент Франции вызвал на ковер нападающего сборной Тьерри Анри.  • Депутаты опять вызвали на ковер министра здравоохранения.  • Как Собчак и Путин ходили на ковер.  • Андрея Ткаченко вызывают «на ковер» за некорректное поведение.  • Кое в чем депутаты себя ограничили: «на ковер» нельзя вызвать президента. ,#Общие ,NonNone,NonNone
Выиграть кнопку,см. обжать.,NonNone,(ИИ),Но вот что выиграли у меня последнюю кнопку — этого я не прощу. ,#ЧГКшники ,NonNone,NonNone
Выкабениваться,"изощрённо выкручиваться, нагло изворачиваться, особенно если ты не прав.",несов. гл. I спр.,NonNone,"Этот пиндос не сознаётся, выкабенивается, зараза!  • Хорош выкабениваться, дристло, мы тебя достанем!  • Федя перед Вороном не то что бы выкабенивался, он тупо колотил понты.  • Просто не надо выкабениваться перед народом.   • если (кто-то из персонала) вдруг начинает выкабениваться — чуток надавите или оставьте пару баксов.  • Скорее всего тут либо привод сломался, либо все же винда стала выкабениваться. ",#Общие ,NonNone,выкобениваться
Выкаблучиваться,выпендриваться.,глагол,NonNone,NonNone,#Общие ,NonNone,NonNone
Выкашует,раздражает.,несов. неперех.,NonNone,"Да она меня просто выкашует!  • Смени аватару свою выкашует уже! • Шарафудинов меня бесит, выкашует!  • Приходится закрывать их через свойства-память-работающие проги-закрыть меня это выкашует.  • Блин, реально он меня выкашует со своим тупым лицом. ",#Общие ,NonNone,бесит.
Выкидыш,удлинитель для подключения плат и др.,"-а, м. ","(айтишники, железячники)","Взял выкидыш USB от материнки и подключил к J4. Соединил соответственно: 1 контакт выкидыша - 5 вольт взял с CN13(разъем питания) • Если винт подключить напрямую к этому вашему выкидышу. • там и COM портов почти что нет, только выкидыш с платы. ",#Айтишники #Железячники ,NonNone,NonNone
Выкинуть,"вообще-то просто бросить игральные кубики, но чаще всего употребляется в смысле некоего умения кидать кубики так, чтобы получить нужное число.","глаг., сов. вид., перех. ",(ролевики),"И он прекрасно умеет сделать игру интереснее, выкинуть именно те цифры, которые нужны для наиболее острого поворота событий. ",#Ролевики ,NonNone,NonNone
Выкупаешь тему?,Понимаешь тему? Ты в теме? Ты понимаешь о чём мы?.,NonNone,(Шмотники),Выкупаешь тему?). ,#Общие ,NonNone,NonNone
Выкупать,"понимать, вникать, постигать суть.",несов. перех.,NonNone,"A я стал слабо выкупать музыку Radiohead.  • И стал всесильным и всемогущим потому что начал выкупать суть вещей изнутри.  • По всей видимости ты еще не научился выкупать суть звучания минимал техно.  • Если ты не выкупаешь музыку в стиле drone/ambient нехрен писать всякое дерьмо.  • Но если ты выкупаешь общие черты, то различаешь их сразу - даже в толпе!  • Танцуй чтоб видели тут все \ Ты выкупаешь кто тут босс \ И это коматоз под два нуля и восемь...  • Сумасшествие – это состояние, когда ты не выкупаешь, кто ты такой, где находишься, что делаешь.   • Омг, ты не выкупаешь, речь идет об переносимости кода.  • Неужели ты не выкупаешь что с тебя орут люди?! ",#Общие ,NonNone,"догонять, въехать, одуплять, рубить фишки, втыкать, втыкаться."
Выкупил,"Иными словами ""понял"".",Глагол,NonNone,"А, я выкупил. ",#Общие ,NonNone,NonNone
Выкупить,понять.,сов. перех.,NonNone,"Я выкупаю, что ты умная. • «Шо-то я не выкупил прикола...». ",#Общие ,NonNone,"понять, вкурить, всосать."
Выкупить,"найти, выследить, разоблачить кого-то (например, стукача) в зоне или камере.",гл. ,(тюрьма),NonNone,#Тюремныйслэнг ,NonNone,NonNone
выкуси,типо сосни только звучит по другому.,NonNone,"(геймеры, молодежь, школьники)",NonNone,#Общие ,NonNone,сосни.
Вылаживать,"выкладывать, чаще всего что-то в интернет — картинки, музыку, тексты, видео и тп.",несов. перех. ,(интернет),"Я вылаживал пост с этим тегом.  • Так, вылаживаем фото, я пожалуй начну.  • Ты каждый день решил по рассказу вылаживать?  • Вылаживаем ещё интересные скрины щас выложу и я.  • как вылаживать мультики?  • Результат прошу вылаживать тут. ",#Интернет #Общие ,NonNone,NonNone
Вылетел,"(о технике) сломался, стал неисправным, перестал работать.",сов. перех.,NonNone,"Вылетел диск из RAID 10.  • Выдало ошибку, что образ превышает вес, нажал продолжить, на половине вылетала ошибка.  • Вылетел комп с такой ошибкой.  • На новой дельте родной аккумулятор вылетел почти через месяц.  • В телевизоре  «Электрон» вылетела микросхема. ",#Общие ,NonNone,NonNone
Выломиться,вырваться из камеры под защиту администрации и потребовать перевода в другую.,гл. ,(тюрьма),NonNone,#Тюремныйслэнг ,NonNone,NonNone
Вылупиться,смотреть во все глаза.,сов. перех. и неперх.,NonNone,Чо вылупился? Шары поломаешь! ,#Общие ,NonNone,вытаращиться.
Вылупок,"чаще всего просто обзывательство, иногда с оттенком сын, наследник, воспитанник.","-ка, м. ",(обзывательство),"Не веди себя как вылупок!  • А что за упырь на фотке? Вот вылупок!  • Свидомые вылупки в основном стали на сторону бандита Кучмы.  • Неужели ты, вылупок пьяного кацапского быдла, знаешь слово «дефис»?  • Тоже мне еще,обозвался голубой вылупок.  • Вот же вылупок, такое маленькое, а уже заодно с нынешними антихристами.  • А напарником вора стал его 17-летний вылупок. ",#Общие ,NonNone,NonNone
вымораживать,"человек который вас раздражает, бесит.","глаг.,настоящее время ",(подростки),ты меня выбораживаешь. ,#Общие ,NonNone,NonNone
Вымутить,"добыть, достать, иногда в смысле не совсем честным путём.",сов. перех.,NonNone,Новый способ вымутить деньги.  • Как вымутить бабок у предков? • Как вымутить деньги со страховой?  • Как же надоели вот эти подлые попытки вымутить из тебя денег.  • Кто поможет вымутить скидку на новый джип?  • Где вымутить документы подтверждающие кредитную историю? ,#Общие ,NonNone,NonNone
Вымя,три и более бутылок выпивки типа сиська.,ж.,NonNone,"Пара сисек не катит, бери сразу вымя. ",#Общие ,NonNone,NonNone
Вынести,"уничтожить по игре, обычно применяется не к одиночному персонажу, а к группе —вынести город, команду, народ и т.п.","глаг., сов. вид., перех. ",(ролевики),"Я долго соображал, зачем люди ведут себя как тупое быдло, вынося всех подряд, портя игру себе и другим. Не стали сильно спорить, когда их вынесли всех одним заклинанием. ",#Ролевики ,NonNone,NonNone
Вынести,.,"уничтожить в игре город, команду. ",(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Вынести мозг,Большие проблемы.,NonNone,NonNone,Ты чего мне мозг выносишь? И так хреново. ,#Общие ,NonNone,напрячь извилины.
Вынос,истребление кого-либо.,м. ,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Вынос,"игровой захват (иногда — захват и уничтожение) города, лагеря, укрепленного пункта, здания и т.п.",м. ,(ролевики),"Бугуртов, масштабных боев и выносов крепостей нет. При выносе здания администрации можно захватить 1 банку. ",#Ролевики ,NonNone,NonNone
Вынь,операционная система семейства Windows.,"-и, ж. ",(айтишники),"А кто ставит новую Вынь поверх старой?  • Подключая подопытный диск к другому компу под Вынь-XP.  • Стер  файл подкачки Выни (раздел C), и Вынь упала.  • Оболочка выни (ака «Explorer») работает отдельно от других приложений. ",#Айтишники #Прогеры ,NonNone,вын2К
Выпасть,сильно смеяться над чем-то.,сов. неперех.,NonNone,Все вокруг выпали! ,#Общие ,NonNone,NonNone
Выпасть в осадок,"быть крайне удивленным, ошарашенным.",NonNone,NonNone,Увидев Васин новый прикид все просто выпали в осадок. ,#Общие ,NonNone,офигеть.
Выпей йаду,"выражение неудовольствия аффтаром, см аффтар выпей йаду.",NonNone,(каменты),"
Выписать
Выпасть в осадок 
Выписывать
Выплёвывать

Выпей йаду
Выпендрило
Выпивон
Выпендрёж

Выпасть
выпилиться
выпендрёжницы
Высад

Высадиться
Выделываться
Высокие идеи
Выпендрёж

",#Падонки ,NonNone,NonNone
Выпендрёж,"хвастовство, заносчивое поведение, гордыня.","-а, м.",NonNone,NonNone,#Общие ,NonNone,выделываться.
выпендрёжницы,"Человек ,который любит чтобы на него все обращали внимание , а простых людей обзывать их и издеваться над ними.","сущ., ж.р/ ",(тамблер и свэг стиль),NonNone,#Социальныесети ,"выпендрежник {м.р.} (также: хвастун)
 blowhard.","гордец,пижон,показушник."
Выпендрило,"человек, выставляющий себя напоказ, хвастун.","-ы, ср.",NonNone,"Смотри как этот выпендрило корчится.  • Ишь какой выпендрило явился.  • Я ни чоппер, ни байкер, ни ковбой, ни даже выпендрило.  • Вот уж выпендрило!  • Роналдо - клоун и выпендрило.  • Врало он и выпендрило.  • Ты просто выпендрило, который любит нести всякую чушь.  • Отличить позёра от тру и выпендрило очень и очень просто! ",#Общие ,NonNone,выпендрила
Выпивон,"алкоголь, выпивка.","-а, м.",NonNone,"Собрались мы подъездами тут же в палисадничке… кто с закусем, кто с выпивоном.  • А вот и выпивон!  • Баба воспринимает выпивон как бунт и измену семье, за что мужика всячески дрючит, пилит и отравляет жизнь.  • Выпивон с закусоном берут ящиками.  • Когда в следующий раз будет выпивон?  • Артистов старой генерации без выпивона не бывает.  • После торжественного собрания поужинали с выпивоном. ",#Общие ,NonNone,NonNone
выпилиться,Человек закончиший жизнь самоубийством.,гл. ,(он вчера выпилился),NonNone,#Общие ,NonNone,самойбийство.
Выписать,антоним от вписать.,сов. перех. ,(хиппи),Нас выписали с флэта. ,#Хиппи ,NonNone,"выставить, выгнать."
Выписывать,давать что-либо.,NonNone,NonNone,Выписывай мне сигарету. ,#Общие ,NonNone,гони!
Выплёвывать,рассказывать новость.,глагол,NonNone,"Выплёвывай, как дела?! ",#Общие ,NonNone,сообщать.
Вырубалово,(о технике) аварийное неплановое выключение.,"-а, ср.",NonNone,"(1) Я нажимаю статус «в сети» и аська опять подключается, потом опять вырубалово и так несколько раз.  •  Его выступление прерывалось порядка 4 раз из-за вырубания света, и каждый раз это вырубалово было минут на 20. (2) Борьба со сном и вырубалово до конца лекций.  •  Да под конец работы такое вырубалово —  домой приползает весь выжатый! (3) Фильм показался скучным, нормальное начало, потом вырубалово индейцев. ",#Общие ,NonNone,NonNone
